PrimaryKey,Korea,English,Japanese,Chinese,German,Spanish,Portuguese,French,Italian,Dutch,Russian,Hungarian,Greek,Turkish,Vietnamese,Malay,Indonesian
1879048521,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03,VIP 03
1879048522,권총,Pistol,自動ピストル,自动手枪,Automatische Pistole,Pistola automática,Pistola automática,Pistolet automatique,Pistola automatica,Automatisch pistool,Автоматический пистолет,Automata pisztoly,Αυτόματο πιστόλι,Otomatik tabanca,Súng lục tự động,Pistol automatik,Pistol otomatis
1879048523,엘리트 패스,Elite Pass,エリートパス,精英通行证,Elite -Pass,Pase de élite,Elite Pass,Passe d'élite,Elite Pass,Elite Pass,Элитный проход,Elit bérlet,Ελίτ πέρασμα,Elit geçiş,Thẻ ưu tú,Pas elit,Pass Elite
1879048524,엘리트+ 패스,Elite+ Pass,エリート+パス,精英+通过,Elite+ Pass,Elite+ pase,Elite+ passa,Elite + Pass,Elite+ Pass,Elite+ Pass,Elite+ Pass,Elite+ Pass,Elite+ Pass,Elite+ Geçiş,Elite+ Pass,Elit+ lulus,Elite+ Pass
1879048525,머리 파츠 1st,Head Parts 1st,ヘッドパーツ1番目,头部零件第一,Kopfteile 1st,Partes de la cabeza 1st,Peças da cabeça 1ª,Pièces de tête 1er,Parti di testa 1a,Hoofdonderdelen 1e,Части головы 1 -й,Fejrészek 1.,Μέρη κεφαλής 1st,Kafa Parçaları 1.,Đầu phần 1,Bahagian kepala 1,Kepala bagian 1st
1879048526,머리 파츠 2nd,Head Parts 2nd,ヘッドパーツ2番目,头部第二,Kopfteile 2nd,Partes de la cabeza 2nd,Peças da cabeça 2ª,Pièces de tête 2e,Parti di testa 2a,Hoofdonderdelen 2e,Части головы 2 -й,Fejrészek 2nd,Μέρη κεφαλής 2η,Kafa Parçaları 2.,Đầu phần 2,Bahagian kepala ke -2,Kepala bagian ke -2
1879048527,머리 파츠 3rd,Head Parts 3rd,ヘッドパーツ3番目,头部第三部分,Kopfteile 3.,Partes de la cabeza 3,Peças da cabeça 3ª,Pièces de tête 3e,Parti di testa 3a,Hoofdonderdelen 3e,Части головы 3 -й,Fejrészek 3.,Μέρη κεφαλής 3η,Kafa Parçaları 3.,Đầu phần thứ 3,Bahagian kepala ke -3,Kepala bagian ke -3
1879048528,머리 파츠 4th,Head Parts 4th,ヘッドパート4,头部第4部分,Kopfteile 4.,Partes de la cabeza 4th,Peças da cabeça 4ª,Pièces de tête 4e,Parti di testa 4 °,Hoofdonderdelen 4e,Части головы 4 -й,Fejrészek 4.,Μέρη κεφαλής 4ο,Kafa Parçaları 4.,Đầu phần 4,Bahagian kepala ke -4,Kepala bagian ke -4
1879048529,머리 파츠 5th,Head Parts 5th,ヘッドパート5,头部第五,Kopfteile 5.,Partes de la cabeza 5,Partes da cabeça 5º,Pièces de tête 5e,Parti di testa 5a,Hoofdonderdelen 5e,Части головы 5 -й,Fejrészek 5.,Μέρη κεφαλής 5ο,Kafa Parçaları 5.,Đầu phần 5,Bahagian kepala ke -5,Kepala bagian ke -5
1879048530,머리 파츠 6th,Head Parts 6th,ヘッドパート6,头部零件第六,Kopfteile 6.,Partes de la cabeza sexta,Peças da cabeça 6,Pièces de tête 6e,Parti di testa 6 °,Hoofdonderdelen 6e,Части головы 6 -й,Fejrészek 6.,Μέρη κεφαλής 6ο,Kafa Parçaları 6.,Phần đầu thứ 6,Bahagian kepala ke -6,Kepala bagian ke -6
1879048531,머리 파츠 7th,Head Parts 7th,ヘッドパート7,头部第七零件,Kopfteile 7.,Partes de la cabeza séptima,Peças da cabeça 7,Pièces de tête 7e,Parti di testa 7a,Hoofdonderdelen 7e,Части головы 7 -й,Fejrészek 7.,Μέρη κεφαλής 7ο,Kafa Parçaları 7.,Đầu phần 7,Bahagian kepala ke -7,Kepala bagian ke -7
1879048532,상의 파츠 1st,Upper Parts 1st,上部1番目,上部第一,Obere Teile 1.,Partes superiores 1st,Peças superiores 1º,Parties supérieures 1er,Parti superiori 1st,Bovenste delen 1e,Верхние части 1 -й,Felső részek 1.,Άνω μέρη 1ο,Üst Parçalar 1.,Phần trên 1,Bahagian atas 1,Bagian atas 1st
1879048533,상의 파츠 2nd,Upper Parts 2nd,上部2番目,上部第二,Obere Teile 2nd,Partes superiores 2nd,Partes superiores 2º,Parties supérieures 2e,Parti superiori 2a,Bovenste delen 2e,Верхние части 2 -й,Felső részek 2.,Ανώτερα μέρη 2η,Üst kısım 2.,Phần trên thứ 2,Bahagian atas ke -2,Bagian atas ke -2
1879048534,상의 파츠 3rd,Upper Parts 3rd,上部3番目,上部第三,Obere Teile 3.,Partes superiores 3,Partes superiores 3rd,Pièces supérieures 3e,Parti superiori 3a,Bovenste delen 3e,Верхние части 3 -й,Felső részek 3.,3η,Üst Parçalar 3.,Phần trên thứ 3,Bahagian atas 3,Bagian atas ke -3
1879048535,상의 파츠 4th,Upper Parts 4th,上部4番目,上部4,Obere Teile 4.,Partes superiores 4th,Partes superiores 4º,Parties supérieures 4e,Parti superiori 4 °,Bovenste delen 4e,Верхние части 4th,Felső részek 4.,Άνω μέρη 4ο,Üst kısım 4.,Phần trên thứ 4,Bahagian atas ke -4,Bagian atas ke -4
1879048536,상의 파츠 5th,Upper Parts 5th,上部5番目,上部第五,Obere Teile 5.,Partes superiores 5th,Partes superiores 5º,Parties supérieures 5e,Parti superiori 5 °,Bovenste delen 5e,Верхние части 5th,Felső részek 5.,Άνω μέρη 5ο,Üst kısım 5.,Phần trên thứ 5,Bahagian atas ke -5,Bagian atas ke -5
1879048537,상의 파츠 6th,Upper Parts 6th,上部6番目,上部第六,Obere Teile 6.,Partes superiores 6th,Partes superiores 6º,Parties supérieures 6e,Parti superiori 6 °,Bovenste delen 6e,Верхние части 6th,Felső részek 6.,Άνω μέρη 6ο,Üst kısım 6.,Phần trên thứ 6,Bahagian atas ke -6,Bagian atas ke -6
1879048538,상의 파츠 7th,Upper Parts 7th,上部7,上部第七,Obere Teile 7.,Partes superiores 7th,Partes superiores 7º,Parties supérieures 7e,Parti superiori 7 °,Bovenste delen 7e,Верхние части 7th,Felső részek 7.,Άνω μέρη 7ο,Üst kısım 7.,Phần trên thứ 7,Bahagian atas ke -7,Bagian atas ke -7
1879048539,장갑 파츠 1st,Hands Parts 1st,ハンドパーツ1番目,零件第一,Hände Teile 1st,Manos partes 1st,Hands Peças 1º,Pièces de mains 1er,Parti di mani 1a,Handsdelen 1e,Запчасти руки 1 -й,Kezek 1. rész,Χέρια εξαρτήματα 1ο,Eller Parçaları 1.,Bàn tay Phần 1,Bahagian tangan 1,Bagian Tangan 1st
1879048540,장갑 파츠 2nd,Hands Parts 2nd,ハンドパーツ2番目,零件第二,Hände Teile 2nd,Partes de manos 2nd,Hands Parts 2nd,Parties de mains 2e,Parti delle mani 2a,Handsdelen 2e,Детали руки 2 -й,Kezek 2. rész,Τα κομμάτια των χεριών 2η,Eller Parçaları 2.,Bàn tay Phần thứ 2,Bahagian tangan ke -2,Bagian Tangan ke -2
1879048541,장갑 파츠 3rd,Hands Parts 3rd,ハンドパーツ3番目,零件第三,Hände Teile 3.,Partes de manos 3,Hands Peças 3rd,Parties de mains 3e,Mani parti 3a,Handsdelen 3e,Запчасти руки 3 -й,Kezek részek 3.,Χέρια εξαρτήματα 3η,Eller Parçaları 3.,Bàn tay Phần thứ 3,Bahagian tangan ke -3,Bagian Tangan ke -3
1879048542,장갑 파츠 4th,Hands Parts 4th,ハンドパーツ4番目,零件第四,Hände Teile 4.,Hands Parts 4th,Hands Peças 4º,Les mains des mains 4e,Parti delle mani 4 °,Handsdelen 4e,Руки Части 4 -е,Kezek részek 4.,Χέρια εξαρτήματα 4ο,Eller Parçaları 4.,Bàn tay Phần thứ 4,Bahagian tangan ke -4,Tangan Bagian ke -4
1879048543,장갑 파츠 5th,Hands Parts 5th,ハンドパーツ5番目,零件第五,Hände Teile 5.,Manos partes 5th,Hands Parts 5th,Mains parties 5e,Parti di mani 5 °,Handsdelen 5e,Детали рук 5th,Kezek 5. rész,Τα κομμάτια των χεριών 5ο,Eller Parçaları 5.,Bàn tay Phần thứ 5,Bahagian tangan ke -5,Tangan Bagian ke -5
1879048544,장갑 파츠 6th,Hands Parts 6th,ハンドパーツ6番目,零件第六,Hände Teile 6.,Manos partes 6th,Hands Peças 6º,Mains parties 6e,Parti di mani 6 °,Handsdelen 6e,Руки. 6 -й,Kezek 6. rész,Χέρια εξαρτήματα 6ο,Eller Parçaları 6.,Bàn tay Phần thứ 6,Bahagian tangan ke -6,Tangan Bagian ke -6
1879048545,장갑 파츠 7th,Hands Parts 7th,ハンドパーツ7,零件第七,Hände Teile 7.,Manos partes 7th,Hands Parts 7th,Pièces de mains 7e,Parti di mani 7 °,Handsdelen 7e,Запчасти руки 7th,Kezek 7. rész,Χέρια εξαρτήματα 7ο,Eller Parçaları 7.,Bàn tay Phần thứ 7,Bahagian tangan ke -7,Tangan Bagian ke -7
1879048546,하의 파츠 1st,Lower Parts 1st,1番目の下部,下部第一,Untere Teile 1.,Partes inferiores 1st,Peças inferiores 1º,Pièces inférieures 1er,Parti inferiori 1st,Lagere delen 1e,Нижние части 1 -й,Alsó részek 1.,Χαμηλότερα μέρη 1ο,Alt Parçalar 1.,Phần dưới 1st,Bahagian bawah 1,Bagian bawah 1st
1879048547,하의 파츠 2nd,Lower Parts 2nd,下部2番目,下部第二,Untere Teile 2nd,Partes inferiores 2nd,Peças inferiores 2º,Pièces inférieures 2e,Parti inferiori 2a,Lagere delen 2e,Нижние части 2 -й,Alsó részek 2nd,Χαμηλότερα μέρη 2η,Alt Parçalar 2.,Phần thấp hơn thứ 2,Bahagian bawah ke -2,Bagian bawah ke -2
1879048548,하의 파츠 3rd,Lower Parts 3rd,下部3番目,下部第三部分,Untere Teile 3.,Partes inferiores 3,Partes inferiores 3rd,Pièces inférieures 3e,Parti inferiori 3a,Lagere delen 3e,Нижние части 3 -й,Alsó részek 3.,Χαμηλότερα μέρη 3η,Alt Parçalar 3.,Phần thấp hơn thứ 3,Bahagian bawah ke -3,Bagian bawah ke -3
1879048549,하의 파츠 4th,Lower Parts 4th,下部4番目,下部第四部分,Untere Teile 4.,Partes inferiores 4th,Peças inferiores 4º,Pièces inférieures 4e,Parti inferiori 4 °,Lagere delen 4e,Нижние части 4th,Alsó részek 4.,Χαμηλότερα μέρη 4ο,Alt Parçalar 4.,Phần thấp hơn thứ 4,Bahagian bawah ke -4,Bagian bawah ke -4
1879048550,하의 파츠 5th,Lower Parts 5th,下部5番目,下部第五,Untere Teile 5.,Partes inferiores 5th,Partes inferiores 5º,Parties inférieures 5e,Parti inferiori 5 °,Lagere delen 5e,Нижние части 5th,Alsó részek 5.,Χαμηλότερα μέρη 5ο,Alt Parçalar 5.,Phần thấp hơn thứ 5,Bahagian bawah ke -5,Bagian bawah ke -5
1879048551,하의 파츠 6th,Lower Parts 6th,下部6番目,下部第六,Untere Teile 6.,Partes inferiores 6,Peças inferiores 6º,Pièces inférieures 6e,Parti inferiori 6 °,Lagere delen 6e,Нижние части 6th,Alsó részek 6.,Χαμηλότερα μέρη 6ο,Alt Parçalar 6.,Phần thấp hơn thứ 6,Bahagian bawah ke -6,Bagian bawah ke -6
1879048552,하의 파츠 7th,Lower Parts 7th,下部7日,下部第七部分,Untere Teile 7.,Partes inferiores 7th,Peças inferiores 7º,Parties inférieures 7e,Parti inferiori 7 °,Lagere delen 7e,Нижние части 7th,Alsó részek 7.,Χαμηλότερα μέρη 7ο,Alt Parçalar 7.,Phần thấp hơn thứ 7,Bahagian bawah ke -7,Bagian bawah ke -7
1879048553,카우보이 모자,Cowboy Hat,カウボーイハット,牛仔帽,Cowboy-Hut,Sombrero de vaquero,Chapéu de caubói,Chapeau de cowboy,Cappello da cowboy,Cowboyhoed,Ковбойская шляпа,Cowboy kalap,Καπέλο καουμπόι,Kovboy şapkası,Nón cao bồi,Topi koboi,Topi koboi
1879048554,멕시칸 모자,Mexican Hat,メキシコの帽子,墨西哥帽子,Mexikanischer Hut,Sombrero mexicano,Chapéu mexicano,Chapeau mexicain,Cappello messicano,Mexicaanse hoed,Мексиканская шляпа,Mexikói kalap,Μεξικάνικο καπέλο,Meksika şapkası,Mũ Mexico,Topi Mexico,Topi Meksiko
1879048555,철모,Steel Helmet,スチールヘルメット,钢制头盔,Stahlhelm,Casco de acero,Capacete de aço,Casque en acier,Casco in acciaio,Stalen helm,Стальной шлем,Acél sisak,Χαλύβδινο κράνος,Çelik kask,Mũ bảo hiểm thép,Helmet keluli,Helm baja
1879048556,장교 바이저,Officer Vizor,役員Vizor,军官Vizor,Offizier,Oficial Vizor,Oficial Vizor,Officier Vizor,Ufficiale vigile,Officier Vizor,Офицер Vicor,Vizor tiszt,Αξιωματικός Vizor,Subay vizor,Vizor sĩ quan,Pegawai Vizor,Petugas Vizor
1879048557,카우보이 조끼,Cowboy Vest,カウボーイベスト,牛仔背心,Cowboyweste,Chaleco de vaquero,Colete de cowboy,Gilet de cowboy,Giubbotto da cowboy,Cowboyvest,Ковбойский жилет,Cowboy mellény,Γιλέκο καουμπόη,Kovboy yeleği,Vest cao bồi,Cowboy Vest,Rompi koboi
1879048558,판초,Cowboy Poncho,カウボーイポンチョ,牛仔雨披,Cowboy Poncho,Poncho de vaquero,Poncho de Cowboy,Cowboy Poncho,Cowboy Poncho,Cowboyponcho,Ковбой Пончо,Cowboy Poncho,Καουμπόη poncho,Kovboy panço,Cowboy Poncho,Cowboy Poncho,Ponco koboi
1879048559,전투 상의,Combat Shirt,戦闘シャツ,战斗衬衫,Kampfhemd,Camisa de combate,Camisa de combate,Chemise de combat,Camicia da combattimento,Gevechtshirt,Боевая рубашка,Harci ing,Πουκάμισο,Savaş gömleği,Áo sơ mi chiến đấu,Baju pertempuran,Kemeja tempur
1879048560,장교 상의,Officer Tunic,役員チュニック,中衣军官,Offizier Tunika,Túnica oficial,Oficial Tunic,Tunique d'officier,Tunica ufficiale,Officier tuniek,Офицер туника,Tunika tiszt,Χιτώνας αξιωματικού,Subay tunik,Cán bộ Tunic,Pegawai Tunik,Tunik Petugas
1879048561,카우보이 장갑,Cowboy Gloves,カウボーイグローブ,牛仔手套,Cowboyhandschuhe,Guantes de vaquero,Luvas de cowboy,Gants de cow-boy,Guanti da cowboy,Cowboyhandschoenen,Ковбойские перчатки,Cowboy kesztyű,Καουμπόη γάντια,Kovboy eldivenleri,Găng tay cao bồi,Sarung tangan koboi,Sarung tangan koboi
1879048562,가죽 장갑,Leader Gloves,リーダーの手袋,领导手套,Führerhandschuhe,Guantes del líder,Luvas de líder,Gants de leader,Guanti di leader,Leiderhandschoenen,Лидерные перчатки,Vezető kesztyű,Ηγέτης γάντια,Lider Eldivenleri,Găng tay lãnh đạo,Sarung tangan pemimpin,Sarung Tangan Pemimpin
1879048563,전투 장갑,Combat Gloves,戦闘手袋,战斗手套,Kampfhandschuhe,Guantes de combate,Luvas de combate,Gants de combat,Guanti da combattimento,Vechthandschoenen,Боевые перчатки,Harci kesztyű,Γάντια μάχης,Savaş eldivenleri,Găng tay chiến đấu,Sarung tangan tempur,Sarung tangan tempur
1879048564,반장갑,Half Gloves,半分の手袋,半手套,Halbhandschuhe,Medio guantes,Meia luvas,Demi-gants,Mezzo guanti,Halve handschoenen,Половина перчаток,Félkesztyű,Μισά γάντια,Yarım eldiven,Một nửa găng tay,Sarung tangan separuh,Setengah sarung tangan
1879048565,카우보이 바지,Cowboy Pants,カウボーイパンツ,牛仔裤,Cowboyhose,Pantalones de vaquero,Calça de cowboy,Pantalon de cowboy,Pantaloni da cowboy,Cowboybroeken,Ковбойские штаны,Cowboy nadrág,Καουμπόη παντελόνι,Kovboy pantolon,Quần cao bồi,Seluar koboi,Celana koboi
1879048566,권총 벨트,Gun Belt,ガンベルト,枪带,Waffengürtel,Cinturón de pistola,Cinto de armas,Ceinture de pistolet,Cintura di pistola,Pistoolgordel,Оружейный ремень,Puskás öv,Ιμάντας πυροβόλων όπλων,Tabanca kemeri,Dây đai súng,Tali pinggang senjata,Sabuk senjata
1879048567,전투 하의,Combat Trousers,戦闘ズボン,战斗裤,Cargohosen,Pantalones de combate,Calças de combate,Pantalon de combat,Pantaloni militari,Vechtbroek,Боевые брюки,Harci nadrág,Παντελόνι μάχης,Savaş pantolon,Quần bộ đội,Seluar pertempuran,Celana tempur
1879048568,장교 하의,Officer Trousers,役員ズボン,军官裤子,Offizierhose,Pantalones de oficiales,Calças oficiais,Pantalon d'officier,Pantaloni ufficiali,Officier broek,Офицерские брюки,Tiszt nadrág,Παντελόνι αξιωματικού,Subay pantolon,Quần sĩ quan,Seluar pegawai,Celana panjang petugas
1879048569,머리 장비,Head Gears,ヘッドギア,头齿轮,Kopfgetriebe,Engranaje de la cabeza,Engrenagens da cabeça,Têtes de tête,Ingranaggi,Hoofdwielen,Головные передачи,Fej sebességváltó,Γρανάζια κεφαλής,Kafa dişleri,Bánh răng đầu,Gear kepala,Head Gears
1879048570,상의 장비,Upper Gears,上部ギア,上齿轮,Oberhand,Engranajes superiores,Engrenagens superiores,Vitesses supérieures,Ingranaggi superiori,Bovenste versnellingen,Верхние передачи,Felső sebességváltó,Επάνω γρανάζια,Üst dişler,Bánh răng trên,Gear atas,Roda gigi atas
1879048571,장갑 장비,Hands Gears,ハンドギア,齿轮,Hände Zahnrad,Mano de engranajes,Engrenagens de mãos,Gears Hands,Ingranaggi mani,Handenversnelling,Руки передачи,Kézi fogaskerekek,Χέρια γρανάζια,Eller,Bàn tay bánh răng,Gear tangan,Tangan gigi
1879048572,하의 장비,Lower Gears,低いギア,下齿轮,Untere Zahnräder,Engranajes inferiores,Engrenagens mais baixas,Engrenages inférieurs,Ingranaggi più bassi,Lagere tandwielen,Нижние передачи,Alsó sebességváltó,Χαμηλότερες ταχύτητες,Alt dişliler,Bánh răng thấp hơn,Gear yang lebih rendah,Roda gigi bawah
1879048573,<color=#"9BA8B0">일반</color> 장비,<color=#"9ba8b0"> Common </color> Gear,<色=＃ "9ba8b0"> common </color> gear,<color =＃“ 9ba8b0”>常见</color>齿轮,<color =#"9ba8b0"> Common </color> Zahnrad,<color =#"9ba8b0"> engranaje común </color>,<color =#"9Ba8b0"> Common </ro Color> engrenagem,<color = # "9ba8b0">,<color =#"9Ba8b0"> Common </ Color> Gear,<color =#"9ba8b0"> gemeenschappelijk </corder> versnelling,<color =#"9ba8b0"> common </color> ear,<color =#"9BA8B0"> Common </cole> Gear,<color =#"9ba8b0"> Κοινή γρανάζια </color>,<Color =#"9BA8B0"> Ortak </sore> dişli,<color =#"9ba8b0"> Thiết bị phổ biến </color>,<color =#"9BA8B0"> biasa </color> gear,<color =#"9ba8b0"> gear Common </nolor>
1879048574,<color=#"47E261">고급</color> 장비,<color=#"47E261"> Uncommon </color> Gear,<color =＃ "47e261"> Uncommon </color> gear,<color =＃“ 47e261”>罕见的</color>齿轮,<color =#"47E261"> ungewöhnliche </color> Zahnrad,<color =#"47e261"> poco común </ color> engranaje,<color =#"47E261"> Uncommon </ro Color> engrenagem,<color = # "47E261"> RECHONNEMENT </OMORD>,<color =#"47e261"> non comune </ color> marcia,<Color =#"47e261"> Uncommon </ Color> versnelling,<color =#"47e261"> необычное </color> ear,<color =#"47e261"> ritka </cole> Gear,<color =#"47E261"> Uncommon </color>,<color =#"47E261"> nadir </sore> dişli,<color =#"47E261"> Thiết bị không phổ biến </color>,<color =#"47e261"> tidak biasa </color> gear,<color =#"47e261"> tidak umum </olor> gigi
1879048575,<color=#"FFF51C">우수</color> 장비,<color=#"FFF51C"> Exceptional </color> Gear,<color =＃ "fff51c">例外</color>ギア,<color =＃“ fff51c”>异常</color>齿轮,<color =#"fff51c"> außergewöhnliches </color> Zahnrad,<color =#"fff51c"> excepcional </color> engranaje,<color =#"fff51c"> excepcional </ro Color> engrenagem,<color = # "FFF51C"> Équipement exceptionnel </oral>,<color =#"fff51c"> ingranaggio eccezionale </ color>,<Color =#"FFF51C"> Uitzonderlijk </ Color> versnelling,<color =#"fff51c"> Исключительная </color> передача,<color =#"fff51c"> kivételes </cole> Gear,<color =#"fff51c"> Εξαιρετικά γρανάζια </color>,<color =#"fff51c"> Olağanüstü </sore> dişli,<color =#"FFF51C"> Gear </color> đặc biệt,<color =#"fff51c"> luar biasa </color> gear,<color =#"fff51c"> gear </olol> yang luar biasa
1879048576,<color=#"4295E7">희귀</color> 장비,<color=#"4295E7"> Rare </color> Gear,<color =＃ "4295e7">レア</color>ギア,<color =＃“ 4295e7”>稀有</color>齿轮,<color =#"4295e7"> selten </color> Zahnrad,<color =#"4295e7"> raro </color> engranaje,<color =#"4295e7"> raro </ro Color> engrenagem,<color = # "4295e7"> Équipement rare </oral>,<color =#"4295e7"> rara </ color> marcia,<color =#"4295e7"> zeldzame </corder> versnelling,<color =#"4295e7"> Редкое </color> передача,<color =#"4295e7"> ritka </cole> Gear,<color =#"4295e7"> σπάνια </color> γρανάζια,<color =#"4295e7"> nadir </sore> dişli,<color =#"4295e7"> Rare </color> Gear,<color =#"4295e7"> jarang </color> gear,<color =#"4295e7"> rare </olor> gigi
1879048577,<color=#"9BA8B0">일반</color>,<color=#"9ba8b0"> Common </color>,<色=＃ "9ba8b0"> common </color>,<color =＃“ 9ba8b0”> common </color>,<color =#"9ba8b0"> Common </color>,<color =#"9BA8B0"> Common </ Color>,<color =#"9ba8b0"> Common </ro Color>,<color = # "9ba8b0"> Common </Omor>,<color =#"9Ba8b0"> Common </ Color>,<color =#"9ba8b0"> gemeenschappelijk </kleur>,<color =#"9ba8b0"> Common </color>,<color =#"9ba8b0"> common </cole>,<color =#"9ba8b0"> Κοινή </color>,<Color =#"9BA8B0"> Ortak </sore>,<color =#"9ba8b0"> phổ biến </color>,<color =#"9BA8B0"> biasa </color>,<color =#"9ba8b0"> Common </olor>
1879048578,<color=#"47E261">고급</color>,<color=#"47E261"> Uncommon </color>,<color =＃ "47e261"> conmon </color>,<color =＃“ 47E261”>罕见</color>,<color =#"47e261"> ungewöhnlich </color>,<color =#"47e261"> poco común </ color>,<color =#"47e261"> incomum </ro Color>,<color = # "47e261"> Ruest </oral>,<color =#"47e261"> nonmon </ color>,<color =#"47e261"> Uncommon </ Color>,<color =#"47e261"> необычный </color>,<color =#"47e261"> ritka </cole>,<color =#"47e261"> ασυνήθιστο </color>,<color =#"47E261"> nadir </sore>,<color =#"47e261"> arcommon </color>,<color =#"47e261"> tidak biasa </color>,<color =#"47e261"> Jarang </color>
1879048579,<color=#"FFF51C">우수</color>,<color=#"FFF51C"> Exceptional </color>,<色=＃ "fff51c">例外</color>,<color =＃“ fff51c”>异常</color>,<color =#"fff51c"> außergewöhnlich </color>,<color =#"fff51c"> excepcional </color>,<color =#"fff51c"> excepcional </ro Color>,<color = # "FFF51C"> exceptionnel </oral>,<color =#"fff51c"> eccezionale </color>,<Color =#"FFF51C"> Uitzonderlijk </ Color>,<color =#"fff51c"> Исключительный </color>,<color =#"fff51c"> kivételes </cole>,<color =#"fff51c"> Εξαιρετική </color>,<Color =#"FFF51C"> Olağanüstü </sore>,<color =#"FFF51C"> Đặc biệt </color>,<color =#"fff51c"> luar biasa </color>,<Color =#"FFF51C"> LUAR BIASA </OLOR>
1879048580,<color=#"4295E7">희귀</color>,<color=#"4295E7"> Rare </color>,<color=#"4295E7"> レア </color>,<color=#"4295E7">稀有</color>,<color=#"4295E7"> Selten </color>,<color=#"4295E7"> Raro </color>,<color=#"4295E7"> Raro </color>,<color="4295E7"> Rare </color>,<color=#"4295E7"> Raro </color>,<color=#"4295E7"> Zeldzaam </color>,<color=#"4295E7"> Редкий </color>,<color=#"4295E7"> Ritka </color>,<color=#"4295E7"> Σπάνιο </color>,<color=#"4295E7"> Nadir </color>,<color=#"4295E7"> Hiếm </color>,<color=#"4295E7"> Jarang </color>,<color=#"4295E7"> Jarang </color>
1879048581,둔화 역장,Walking Field,ウォーキングフィールド,步行场,Wanderfeld,Campo de caminar,Campo de caminhada,Champ de marche,Campo a piedi,Wandelveld,Ходячие поле,Gyalogmező,Πεδίο πεζοπορίας,Yürüyüş alanı,Sân đi bộ,Lapangan berjalan,Lapangan berjalan
1879048582,이동 속도 증가,Move Speed,移動速度,移动速度,Bewegungsgeschwindigkeit,Velocidad de movimiento,Velocidade de movimento,Vitesse de déplacement,Velocità di movimento,Bewegingssnelheid,Скорость движения,Mozgási sebesség,Ταχύτητα κίνησης,Hareket hızı,Tốc độ di chuyển,Kelajuan bergerak,Pindahkan kecepatan
1879048583,푹발 범위 증가,Explosive Area,爆発領域,爆炸性区域,Sprengfläche,Área explosiva,Área explosiva,Zone explosive,Area esplosiva,Explosief gebied,Взрывная зона,Robbanókötési terület,Εκρηκτική περιοχή,Patlayıcı alan,Khu vực nổ,Kawasan letupan,Area peledak
1879048584,체력 증가,HP,HP,生命值,HP,HP,HP,HP,HP,Pk,Hp,HP,ιπποδύναμη,HP,HP,Hp,Hp
1879048585,공격력 증가,Attack Power,攻撃力,攻击力,Angriffsstärke,Poder de ataque,Poder de ataque,Puissance d'attaque,Potere di attacco,Aanvalskracht,Сила атаки,Támadási erő,Επίθεση,Saldırı gücü,Sức mạnh tấn công,Kuasa serangan,Kekuatan Serangan
1879048586,<color=#"9BA8B0">일반</color> 무기 상자,<color=#"9ba8b0">Common </color>Weapon Chest,<色=＃ "9ba8b0"> common </color>武器胸,<color =＃“ 9ba8b0”>常见</color>武器胸部,<color =#"9ba8b0"> Common </color> Waffe Truhe,<color =#"9BA8B0"> Common </ Color> arma de cofre,<color =#"9ba8b0"> Common </ro Color> baú da arma,<color = # "9ba8b0"> coffre d'armes commun,<color =#"9Ba8b0"> Common </ Color> Arma,<color =#"9ba8b0"> gemeenschappelijke </cor> wapenkist,<color =#"9ba8b0"> Common </color> сундук с оружием,<color =#"9BA8B0"> Common </ Color> Fegyverláda,<color =#"9ba8b0"> Κοινή </color> στήθος όπλων,<Color =#"9BA8B0"> Ortak </sore> silah sandığı,<color =#"9ba8b0"> phổ biến </color> rương vũ khí,<color =#"9Ba8b0"> Common </color> dada senjata,<color =#"9ba8b0"> Common </nolor> dada senjata
1879048587,<color=#"47E261">고급</color> 무기 상자,<color=#"47E261">Uncommon </color>Weapon Chest,<色=＃ "47e261"> ncommon </color>武器胸,<color =＃“ 47E261”>罕见</color>武器胸部,<color =#"47e261"> ungewöhnlich </color> Waffe Truhe,<color =#"47e261"> poco común </ color> cofre de arma,<color =#"47E261"> Uncommon </ro Color> Arma Baú,<color = # "47E261"> CHOSE D'ARME,<color =#"47e261"> nonmon </ color> torace dell'arma,<color =#"47e261"> Uncommon </ Color> Weapon Chest,<color =#"47e261"> необычный </color> сундук с оружием,<color =#"47e261"> ritka </cole> Fegyverláda,<color =#"47e261"> ασυνήθιστο </color> στήθος όπλων,<Color =#"47E261"> Nadir </sore> silah sandığı,không,<color =#"47e261"> tidak biasa </color> dada senjata,<color =#"47e261"> Jarang </nolor> dada senjata
