PrimaryKey,Group,SelectionCount,SelectionType,SelectionFactor,RewardListGroup,ItemKey,Icon,MinCount,MaxCount
1610620975,3477810,6,0,50,17903887,0,0,0,0
1610620976,3477810,6,0,50,17903887,0,0,0,0
1610620977,3477890,6,0,50,4353,0,0,0,0
1610620978,3477890,6,0,10,2701136131,0,0,0,0
1610620979,3477890,6,0,1,2432700676,0,0,0,0
1610620980,3477890,6,0,1,2432700675,0,0,0,0
1610620981,3477890,6,0,50,17924367,0,0,0,0
1610620982,3477890,6,0,50,17924367,0,0,0,0
1610620983,3477890,6,0,50,17924367,0,0,0,0
1610620984,3477890,6,0,50,17924367,0,0,0,0
1610620985,3477970,6,0,50,4353,0,0,0,0
1610620986,3477970,6,0,10,2701136131,0,0,0,0
1610620987,3477970,6,0,1,2432700676,0,0,0,0
1610620988,3477970,6,0,1,2432700675,0,0,0,0
1610620989,3477970,6,0,50,17944847,0,0,0,0
1610620990,3477970,6,0,50,17944847,0,0,0,0
1610620991,3477970,6,0,50,17944847,0,0,0,0
1610620992,3477970,6,0,50,17944847,0,0,0,0
1610620993,3478050,6,0,50,4353,0,0,0,0
1610620994,3478050,6,0,10,2701136131,0,0,0,0
1610620995,3478050,6,0,1,2432700676,0,0,0,0
1610620996,3478050,6,0,1,2432700675,0,0,0,0
1610620997,3478050,6,0,50,17965327,0,0,0,0
1610620998,3478050,6,0,50,17965327,0,0,0,0
1610620999,3478050,6,0,50,17965327,0,0,0,0
1610621000,3478050,6,0,50,17965327,0,0,0,0
1610621001,3478130,6,0,50,4353,0,0,0,0
1610621002,3478130,6,0,10,2701136131,0,0,0,0
1610621003,3478130,6,0,1,2432700676,0,0,0,0
1610621004,3478130,6,0,1,2432700675,0,0,0,0
1610621005,3478130,6,0,50,17985807,0,0,0,0
1610621006,3478130,6,0,50,17985807,0,0,0,0
1610621007,3478130,6,0,50,17985807,0,0,0,0
1610621008,3478130,6,0,50,17985807,0,0,0,0
1610621009,3478210,6,0,50,4353,0,0,0,0
1610621010,3478210,6,0,10,2701136131,0,0,0,0
1610621011,3478210,6,0,1,2432700676,0,0,0,0
1610621012,3478210,6,0,1,2432700675,0,0,0,0
1610621013,3478210,6,0,50,18006287,0,0,0,0
1610621014,3478210,6,0,50,18006287,0,0,0,0
1610621015,3478210,6,0,50,18006287,0,0,0,0
1610621016,3478210,6,0,50,18006287,0,0,0,0
1610621017,3478290,6,0,50,4353,0,0,0,0
1610621018,3478290,6,0,10,2701136131,0,0,0,0
1610621019,3478290,6,0,1,2432700676,0,0,0,0
1610621020,3478290,6,0,1,2432700675,0,0,0,0
1610621021,3478290,6,0,50,18026767,0,0,0,0
1610621022,3478290,6,0,50,18026767,0,0,0,0
1610621023,3478290,6,0,50,18026767,0,0,0,0
1610621024,3478290,6,0,50,18026767,0,0,0,0
1610621025,3478370,6,0,50,4353,0,0,0,0
1610621026,3478370,6,0,10,2701136131,0,0,0,0
1610621027,3478370,6,0,1,2432700676,0,0,0,0
1610621028,3478370,6,0,1,2432700675,0,0,0,0
1610621029,3478370,6,0,50,18047247,0,0,0,0
1610621030,3478370,6,0,50,18047247,0,0,0,0
1610621031,3478370,6,0,50,18047247,0,0,0,0
1610621032,3478370,6,0,50,18047247,0,0,0,0
1610621033,3478450,6,0,50,4353,0,0,0,0
1610621034,3478450,6,0,10,2701136131,0,0,0,0
1610621035,3478450,6,0,1,2432700676,0,0,0,0
1610621036,3478450,6,0,1,2432700675,0,0,0,0
1610621037,3478450,6,0,50,18067727,0,0,0,0
1610621038,3478450,6,0,50,18067727,0,0,0,0
1610621039,3478450,6,0,50,18067727,0,0,0,0
1610621040,3478450,6,0,50,18067727,0,0,0,0
1610621041,3478530,6,0,50,4353,0,0,0,0
1610621042,3478530,6,0,10,2701136131,0,0,0,0
1610621043,3478530,6,0,1,2432700676,0,0,0,0
1610621044,3478530,6,0,1,2432700675,0,0,0,0
1610621045,3478530,6,0,50,18088207,0,0,0,0
1610621046,3478530,6,0,50,18088207,0,0,0,0
1610621047,3478530,6,0,50,18088207,0,0,0,0
1610621048,3478530,6,0,50,18088207,0,0,0,0
1610621049,3478610,6,0,50,4353,0,0,0,0
1610621050,3478610,6,0,10,2701136131,0,0,0,0
1610621051,3478610,6,0,1,2432700676,0,0,0,0
1610621052,3478610,6,0,1,2432700675,0,0,0,0
1610621053,3478610,6,0,50,18108687,0,0,0,0
1610621054,3478610,6,0,50,18108687,0,0,0,0
1610621055,3478610,6,0,50,18108687,0,0,0,0
1610621056,3478610,6,0,50,18108687,0,0,0,0
1610621057,3478690,6,0,50,4353,0,0,0,0
1610621058,3478690,6,0,10,2701136131,0,0,0,0
1610621059,3478690,6,0,1,2432700676,0,0,0,0
1610621060,3478690,6,0,1,2432700675,0,0,0,0
1610621061,3478690,6,0,50,18129167,0,0,0,0
1610621062,3478690,6,0,50,18129167,0,0,0,0
1610621063,3478690,6,0,50,18129167,0,0,0,0
1610621064,3478690,6,0,50,18129167,0,0,0,0
1610621065,3478770,6,0,50,4353,0,0,0,0
1610621066,3478770,6,0,10,2701136131,0,0,0,0
1610621067,3478770,6,0,1,2432700676,0,0,0,0
1610621068,3478770,6,0,1,2432700675,0,0,0,0
1610621069,3478770,6,0,50,18149647,0,0,0,0
1610621070,3478770,6,0,50,18149647,0,0,0,0
1610621071,3478770,6,0,50,18149647,0,0,0,0
1610621072,3478770,6,0,50,18149647,0,0,0,0
1610621073,3478850,6,0,50,4353,0,0,0,0
1610621074,3478850,6,0,10,2701136131,0,0,0,0
1610621075,3478850,6,0,1,2432700676,0,0,0,0
1610621076,3478850,6,0,1,2432700675,0,0,0,0
1610621077,3478850,6,0,50,18170127,0,0,0,0
1610621078,3478850,6,0,50,18170127,0,0,0,0
1610621079,3478850,6,0,50,18170127,0,0,0,0
1610621080,3478850,6,0,50,18170127,0,0,0,0
1610621081,3478930,6,0,50,4353,0,0,0,0
1610621082,3478930,6,0,10,2701136131,0,0,0,0
1610621083,3478930,6,0,1,2432700676,0,0,0,0
1610621084,3478930,6,0,1,2432700675,0,0,0,0
1610621085,3478930,6,0,50,18190607,0,0,0,0
1610621086,3478930,6,0,50,18190607,0,0,0,0
1610621087,3478930,6,0,50,18190607,0,0,0,0
1610621088,3478930,6,0,50,18190607,0,0,0,0
1610621089,3479010,6,0,50,4353,0,0,0,0
1610621090,3479010,6,0,10,2701136131,0,0,0,0
1610621091,3479010,6,0,1,2432700676,0,0,0,0
1610621092,3479010,6,0,1,2432700675,0,0,0,0
1610621093,3479010,6,0,50,18211087,0,0,0,0
1610621094,3479010,6,0,50,18211087,0,0,0,0
1610621095,3479010,6,0,50,18211087,0,0,0,0
1610621096,3479010,6,0,50,18211087,0,0,0,0
1610621097,3479090,6,0,50,4353,0,0,0,0
1610621098,3479090,6,0,10,2701136131,0,0,0,0
1610621099,3479090,6,0,1,2432700676,0,0,0,0
1610621100,3479090,6,0,1,2432700675,0,0,0,0
1610621101,3479090,6,0,50,18231567,0,0,0,0
1610621102,3479090,6,0,50,18231567,0,0,0,0
1610621103,3479090,6,0,50,18231567,0,0,0,0
1610621104,3479090,6,0,50,18231567,0,0,0,0
1610621105,3479170,6,0,50,4353,0,0,0,0
1610621106,3479170,6,0,10,2701136131,0,0,0,0
1610621107,3479170,6,0,1,2432700676,0,0,0,0
1610621108,3479170,6,0,1,2432700675,0,0,0,0
1610621109,3479170,6,0,50,18252047,0,0,0,0
1610621110,3479170,6,0,50,18252047,0,0,0,0
1610621111,3479170,6,0,50,18252047,0,0,0,0
1610621112,3479170,6,0,50,18252047,0,0,0,0
1610621113,3479250,6,0,50,4353,0,0,0,0
1610621114,3479250,6,0,10,2701136131,0,0,0,0
1610621115,3479250,6,0,1,2432700676,0,0,0,0
1610621116,3479250,6,0,1,2432700675,0,0,0,0
1610621117,3479250,6,0,50,18272527,0,0,0,0
1610621118,3479250,6,0,50,18272527,0,0,0,0
1610621119,3479250,6,0,50,18272527,0,0,0,0
1610621120,3479250,6,0,50,18272527,0,0,0,0
1610621121,3479330,6,0,50,4353,0,0,0,0
1610621122,3479330,6,0,10,2701136131,0,0,0,0
1610621123,3479330,6,0,1,2432700676,0,0,0,0
1610621124,3479330,6,0,1,2432700675,0,0,0,0
1610621125,3479330,6,0,50,18293007,0,0,0,0
1610621126,3479330,6,0,50,18293007,0,0,0,0
1610621127,3479330,6,0,50,18293007,0,0,0,0
1610621128,3479330,6,0,50,18293007,0,0,0,0
1610621129,3479410,6,0,50,4353,0,0,0,0
1610621130,3479410,6,0,10,2701136131,0,0,0,0
1610621131,3479410,6,0,1,2432700676,0,0,0,0
1610621132,3479410,6,0,1,2432700675,0,0,0,0
1610621133,3479410,6,0,50,18313487,0,0,0,0
1610621134,3479410,6,0,50,18313487,0,0,0,0
1610621135,3479410,6,0,50,18313487,0,0,0,0
1610621136,3479410,6,0,50,18313487,0,0,0,0
1610621137,3479490,6,0,50,4353,0,0,0,0
1610621138,3479490,6,0,10,2701136131,0,0,0,0
1610621139,3479490,6,0,1,2432700676,0,0,0,0
1610621140,3479490,6,0,1,2432700675,0,0,0,0
1610621141,3479490,6,0,50,18333967,0,0,0,0
1610621142,3479490,6,0,50,18333967,0,0,0,0
1610621143,3479490,6,0,50,18333967,0,0,0,0
1610621144,3479490,6,0,50,18333967,0,0,0,0
1610621145,3479570,6,0,50,4353,0,0,0,0
1610621146,3479570,6,0,10,2701136131,0,0,0,0
1610621147,3479570,6,0,1,2432700676,0,0,0,0
1610621148,3479570,6,0,1,2432700675,0,0,0,0
1610621149,3479570,6,0,50,18354447,0,0,0,0
1610621150,3479570,6,0,50,18354447,0,0,0,0
1610621151,3479570,6,0,50,18354447,0,0,0,0
1610621152,3479570,6,0,50,18354447,0,0,0,0
1610621153,3479650,6,0,50,4353,0,0,0,0
1610621154,3479650,6,0,10,2701136131,0,0,0,0
1610621155,3479650,6,0,1,2432700676,0,0,0,0
1610621156,3479650,6,0,1,2432700675,0,0,0,0
1610621157,3479650,6,0,50,18374927,0,0,0,0
1610621158,3479650,6,0,50,18374927,0,0,0,0
1610621159,3479650,6,0,50,18374927,0,0,0,0
1610621160,3479650,6,0,50,18374927,0,0,0,0
1610621161,3479730,6,0,50,4353,0,0,0,0
1610621162,3479730,6,0,10,2701136131,0,0,0,0
1610621163,3479730,6,0,1,2432700676,0,0,0,0
1610621164,3479730,6,0,1,2432700675,0,0,0,0
1610621165,3479730,6,0,50,18395407,0,0,0,0
1610621166,3479730,6,0,50,18395407,0,0,0,0
1610621167,3479730,6,0,50,18395407,0,0,0,0
1610621168,3479730,6,0,50,18395407,0,0,0,0
1610621169,3479810,6,0,50,4353,0,0,0,0
1610621170,3479810,6,0,10,2701136131,0,0,0,0
1610621171,3479810,6,0,1,2432700676,0,0,0,0
1610621172,3479810,6,0,1,2432700675,0,0,0,0
1610621173,3479810,6,0,50,18415887,0,0,0,0
1610621174,3479810,6,0,50,18415887,0,0,0,0
1610621175,3479810,6,0,50,18415887,0,0,0,0
1610621176,3479810,6,0,50,18415887,0,0,0,0
1610621177,3479890,6,0,50,4353,0,0,0,0
1610621178,3479890,6,0,10,2701136131,0,0,0,0
1610621179,3479890,6,0,1,2432700676,0,0,0,0
1610621180,3479890,6,0,1,2432700675,0,0,0,0
1610621181,3479890,6,0,50,18436367,0,0,0,0
1610621182,3479890,6,0,50,18436367,0,0,0,0
1610621183,3479890,6,0,50,18436367,0,0,0,0
1610621184,3479890,6,0,50,18436367,0,0,0,0
1610621185,3479970,6,0,50,4353,0,0,0,0
1610621186,3479970,6,0,10,2701136131,0,0,0,0
1610621187,3479970,6,0,1,2432700676,0,0,0,0
1610621188,3479970,6,0,1,2432700675,0,0,0,0
1610621189,3479970,6,0,50,18456847,0,0,0,0
1610621190,3479970,6,0,50,18456847,0,0,0,0
1610621191,3479970,6,0,50,18456847,0,0,0,0
1610621192,3479970,6,0,50,18456847,0,0,0,0
1610621193,3480050,6,0,50,4353,0,0,0,0
1610621194,3480050,6,0,10,2701136131,0,0,0,0
1610621195,3480050,6,0,1,2432700676,0,0,0,0
1610621196,3480050,6,0,1,2432700675,0,0,0,0
1610621197,3480050,6,0,50,18477327,0,0,0,0
1610621198,3480050,6,0,50,18477327,0,0,0,0
1610621199,3480050,6,0,50,18477327,0,0,0,0
1610621200,3480050,6,0,50,18477327,0,0,0,0
1610621201,3480130,6,0,50,4353,0,0,0,0
1610621202,3480130,6,0,10,2701136131,0,0,0,0
1610621203,3480130,6,0,1,2432700676,0,0,0,0
1610621204,3480130,6,0,1,2432700675,0,0,0,0
1610621205,3480130,6,0,50,18497807,0,0,0,0
1610621206,3480130,6,0,50,18497807,0,0,0,0
1610621207,3480130,6,0,50,18497807,0,0,0,0
1610621208,3480130,6,0,50,18497807,0,0,0,0
1610621209,3480210,6,0,50,4353,0,0,0,0
1610621210,3480210,6,0,10,2701136131,0,0,0,0
1610621211,3480210,6,0,1,2432700676,0,0,0,0
1610621212,3480210,6,0,1,2432700675,0,0,0,0
1610621213,3480210,6,0,50,18518287,0,0,0,0
1610621214,3480210,6,0,50,18518287,0,0,0,0
1610621215,3480210,6,0,50,18518287,0,0,0,0
1610621216,3480210,6,0,50,18518287,0,0,0,0
1610621217,3480290,6,0,50,4353,0,0,0,0
1610621218,3480290,6,0,10,2701136131,0,0,0,0
1610621219,3480290,6,0,1,2432700676,0,0,0,0
1610621220,3480290,6,0,1,2432700675,0,0,0,0
1610621221,3480290,6,0,50,18538767,0,0,0,0
1610621222,3480290,6,0,50,18538767,0,0,0,0
1610621223,3480290,6,0,50,18538767,0,0,0,0
1610621224,3480290,6,0,50,18538767,0,0,0,0
1610621225,3480370,6,0,50,4353,0,0,0,0
1610621226,3480370,6,0,10,2701136131,0,0,0,0
1610621227,3480370,6,0,1,2432700676,0,0,0,0
1610621228,3480370,6,0,1,2432700675,0,0,0,0
1610621229,3480370,6,0,50,18559247,0,0,0,0
1610621230,3480370,6,0,50,18559247,0,0,0,0
1610621231,3480370,6,0,50,18559247,0,0,0,0
1610621232,3480370,6,0,50,18559247,0,0,0,0
1610621233,3480450,6,0,50,4353,0,0,0,0
1610621234,3480450,6,0,10,2701136131,0,0,0,0
1610621235,3480450,6,0,1,2432700676,0,0,0,0
1610621236,3480450,6,0,1,2432700675,0,0,0,0
1610621237,3480450,6,0,50,18579727,0,0,0,0
1610621238,3480450,6,0,50,18579727,0,0,0,0
1610621239,3480450,6,0,50,18579727,0,0,0,0
1610621240,3480450,6,0,50,18579727,0,0,0,0
1610621241,3480530,6,0,50,4353,0,0,0,0
1610621242,3480530,6,0,10,2701136131,0,0,0,0
1610621243,3480530,6,0,1,2432700676,0,0,0,0
1610621244,3480530,6,0,1,2432700675,0,0,0,0
1610621245,3480530,6,0,50,18600207,0,0,0,0
1610621246,3480530,6,0,50,18600207,0,0,0,0
1610621247,3480530,6,0,50,18600207,0,0,0,0
1610621248,3480530,6,0,50,18600207,0,0,0,0
1610621249,3480610,6,0,50,4353,0,0,0,0
1610621250,3480610,6,0,10,2701136131,0,0,0,0
1610621251,3480610,6,0,1,2432700676,0,0,0,0
1610621252,3480610,6,0,1,2432700675,0,0,0,0
1610621253,3480610,6,0,50,18620687,0,0,0,0
1610621254,3480610,6,0,50,18620687,0,0,0,0
1610621255,3480610,6,0,50,18620687,0,0,0,0
1610621256,3480610,6,0,50,18620687,0,0,0,0
1610621257,3480690,6,0,50,4353,0,0,0,0
1610621258,3480690,6,0,10,2701136131,0,0,0,0
1610621259,3480690,6,0,1,2432700676,0,0,0,0
1610621260,3480690,6,0,1,2432700675,0,0,0,0
1610621261,3480690,6,0,50,18641167,0,0,0,0
1610621262,3480690,6,0,50,18641167,0,0,0,0
1610621263,3480690,6,0,50,18641167,0,0,0,0
1610621264,3480690,6,0,50,18641167,0,0,0,0
1610621265,3480770,6,0,50,4353,0,0,0,0
1610621266,3480770,6,0,10,2701136131,0,0,0,0
1610621267,3480770,6,0,1,2432700676,0,0,0,0
1610621268,3480770,6,0,1,2432700675,0,0,0,0
1610621269,3480770,6,0,50,18661647,0,0,0,0
1610621270,3480770,6,0,50,18661647,0,0,0,0
1610621271,3480770,6,0,50,18661647,0,0,0,0
1610621272,3480770,6,0,50,18661647,0,0,0,0
1610621273,3480850,6,0,50,4353,0,0,0,0
1610621274,3480850,6,0,10,2701136131,0,0,0,0
1610621275,3480850,6,0,1,2432700676,0,0,0,0
1610621276,3480850,6,0,1,2432700675,0,0,0,0
1610621277,3480850,6,0,50,18682127,0,0,0,0
1610621278,3480850,6,0,50,18682127,0,0,0,0
1610621279,3480850,6,0,50,18682127,0,0,0,0
1610621280,3480850,6,0,50,18682127,0,0,0,0
1610621281,3480930,6,0,50,4353,0,0,0,0
1610621282,3480930,6,0,10,2701136131,0,0,0,0
1610621283,3480930,6,0,1,2432700676,0,0,0,0
1610621284,3480930,6,0,1,2432700675,0,0,0,0
1610621285,3480930,6,0,50,18702607,0,0,0,0
1610621286,3480930,6,0,50,18702607,0,0,0,0
1610621287,3480930,6,0,50,18702607,0,0,0,0
1610621288,3480930,6,0,50,18702607,0,0,0,0
1610621289,3481010,6,0,50,4353,0,0,0,0
1610621290,3481010,6,0,10,2701136131,0,0,0,0
1610621291,3481010,6,0,1,2432700676,0,0,0,0
1610621292,3481010,6,0,1,2432700675,0,0,0,0
1610621293,3481010,6,0,50,18723087,0,0,0,0
1610621294,3481010,6,0,50,18723087,0,0,0,0
1610621295,3481010,6,0,50,18723087,0,0,0,0
1610621296,3481010,6,0,50,18723087,0,0,0,0
1610621297,3481090,6,0,50,4353,0,0,0,0
1610621298,3481090,6,0,10,2701136131,0,0,0,0
1610621299,3481090,6,0,1,2432700676,0,0,0,0
1610621300,3481090,6,0,1,2432700675,0,0,0,0
1610621301,3481090,6,0,50,18743567,0,0,0,0
1610621302,3481090,6,0,50,18743567,0,0,0,0
1610621303,3481090,6,0,50,18743567,0,0,0,0
1610621304,3481090,6,0,50,18743567,0,0,0,0
1610621305,3481170,6,0,50,4353,0,0,0,0
1610621306,3481170,6,0,10,2701136131,0,0,0,0
1610621307,3481170,6,0,1,2432700676,0,0,0,0
1610621308,3481170,6,0,1,2432700675,0,0,0,0
1610621309,3481170,6,0,50,18764047,0,0,0,0
1610621310,3481170,6,0,50,18764047,0,0,0,0
1610621311,3481170,6,0,50,18764047,0,0,0,0
1610621312,3481170,6,0,50,18764047,0,0,0,0
1610621313,3481250,6,0,50,4353,0,0,0,0
1610621314,3481250,6,0,10,2701136131,0,0,0,0
1610621315,3481250,6,0,1,2432700676,0,0,0,0
1610621316,3481250,6,0,1,2432700675,0,0,0,0
1610621317,3481250,6,0,50,18784527,0,0,0,0
1610621318,3481250,6,0,50,18784527,0,0,0,0
1610621319,3481250,6,0,50,18784527,0,0,0,0
1610621320,3481250,6,0,50,18784527,0,0,0,0
1610621321,3481330,6,0,50,4353,0,0,0,0
1610621322,3481330,6,0,10,2701136131,0,0,0,0
1610621323,3481330,6,0,1,2432700676,0,0,0,0
1610621324,3481330,6,0,1,2432700675,0,0,0,0
1610621325,3481330,6,0,50,18805007,0,0,0,0
1610621326,3481330,6,0,50,18805007,0,0,0,0
1610621327,3481330,6,0,50,18805007,0,0,0,0
1610621328,3481330,6,0,50,18805007,0,0,0,0
1610621329,3481410,6,0,50,4353,0,0,0,0
1610621330,3481410,6,0,10,2701136131,0,0,0,0
1610621331,3481410,6,0,1,2432700676,0,0,0,0
1610621332,3481410,6,0,1,2432700675,0,0,0,0
1610621333,3481410,6,0,50,18825487,0,0,0,0
1610621334,3481410,6,0,50,18825487,0,0,0,0
1610621335,3481410,6,0,50,18825487,0,0,0,0
1610621336,3481410,6,0,50,18825487,0,0,0,0
1610621337,3481490,6,0,50,4353,0,0,0,0
1610621338,3481490,6,0,10,2701136131,0,0,0,0
1610621339,3481490,6,0,1,2432700676,0,0,0,0
1610621340,3481490,6,0,1,2432700675,0,0,0,0
1610621341,3481490,6,0,50,18845967,0,0,0,0
1610621342,3481490,6,0,50,18845967,0,0,0,0
1610621343,3481490,6,0,50,18845967,0,0,0,0
1610621344,3481490,6,0,50,18845967,0,0,0,0
1610621345,3481570,6,0,50,4353,0,0,0,0
1610621346,3481570,6,0,10,2701136131,0,0,0,0
1610621347,3481570,6,0,1,2432700676,0,0,0,0
1610621348,3481570,6,0,1,2432700675,0,0,0,0
1610621349,3481570,6,0,50,18866447,0,0,0,0
1610621350,3481570,6,0,50,18866447,0,0,0,0
1610621351,3481570,6,0,50,18866447,0,0,0,0
1610621352,3481570,6,0,50,18866447,0,0,0,0
1610621353,3481650,6,0,50,4353,0,0,0,0
1610621354,3481650,6,0,10,2701136131,0,0,0,0
1610621355,3481650,6,0,1,2432700676,0,0,0,0
1610621356,3481650,6,0,1,2432700675,0,0,0,0
1610621357,3481650,6,0,50,18886927,0,0,0,0
1610621358,3481650,6,0,50,18886927,0,0,0,0
1610621359,3481650,6,0,50,18886927,0,0,0,0
1610621360,3481650,6,0,50,18886927,0,0,0,0
1610621361,3481730,6,0,50,4353,0,0,0,0
1610621362,3481730,6,0,10,2701136131,0,0,0,0
1610621363,3481730,6,0,1,2432700676,0,0,0,0
1610621364,3481730,6,0,1,2432700675,0,0,0,0
1610621365,3481730,6,0,50,18907407,0,0,0,0
1610621366,3481730,6,0,50,18907407,0,0,0,0
1610621367,3481730,6,0,50,18907407,0,0,0,0
1610621368,3481730,6,0,50,18907407,0,0,0,0
1610621369,3481810,6,0,50,4353,0,0,0,0
1610621370,3481810,6,0,10,2701136131,0,0,0,0
1610621371,3481810,6,0,1,2432700676,0,0,0,0
1610621372,3481810,6,0,1,2432700675,0,0,0,0
1610621373,3481810,6,0,50,18927887,0,0,0,0
1610621374,3481810,6,0,50,18927887,0,0,0,0
1610621375,3481810,6,0,50,18927887,0,0,0,0
1610621376,3481810,6,0,50,18927887,0,0,0,0
1610621377,3481890,6,0,50,4353,0,0,0,0
1610621378,3481890,6,0,10,2701136131,0,0,0,0
1610621379,3481890,6,0,1,2432700676,0,0,0,0
1610621380,3481890,6,0,1,2432700675,0,0,0,0
1610621381,3481890,6,0,50,18948367,0,0,0,0
1610621382,3481890,6,0,50,18948367,0,0,0,0
1610621383,3481890,6,0,50,18948367,0,0,0,0
1610621384,3481890,6,0,50,18948367,0,0,0,0
1610621385,3481970,6,0,50,4353,0,0,0,0
1610621386,3481970,6,0,10,2701136131,0,0,0,0
1610621387,3481970,6,0,1,2432700676,0,0,0,0
1610621388,3481970,6,0,1,2432700675,0,0,0,0
1610621389,3481970,6,0,50,18968847,0,0,0,0
1610621390,3481970,6,0,50,18968847,0,0,0,0
1610621391,3481970,6,0,50,18968847,0,0,0,0
1610621392,3481970,6,0,50,18968847,0,0,0,0
1610621393,3482050,6,0,50,4353,0,0,0,0
1610621394,3482050,6,0,10,2701136131,0,0,0,0
1610621395,3482050,6,0,1,2432700676,0,0,0,0
1610621396,3482050,6,0,1,2432700675,0,0,0,0
1610621397,3482050,6,0,50,18989327,0,0,0,0
1610621398,3482050,6,0,50,18989327,0,0,0,0
1610621399,3482050,6,0,50,18989327,0,0,0,0
1610621400,3482050,6,0,50,18989327,0,0,0,0
1610621401,3482130,6,0,50,4353,0,0,0,0
1610621402,3482130,6,0,10,2701136131,0,0,0,0
1610621403,3482130,6,0,1,2432700676,0,0,0,0
1610621404,3482130,6,0,1,2432700675,0,0,0,0
1610621405,3482130,6,0,50,19009807,0,0,0,0
1610621406,3482130,6,0,50,19009807,0,0,0,0
1610621407,3482130,6,0,50,19009807,0,0,0,0
1610621408,3482130,6,0,50,19009807,0,0,0,0
1610621409,3482210,6,0,50,4353,0,0,0,0
1610621410,3482210,6,0,10,2701136131,0,0,0,0
1610621411,3482210,6,0,1,2432700676,0,0,0,0
1610621412,3482210,6,0,1,2432700675,0,0,0,0
1610621413,3482210,6,0,50,19030287,0,0,0,0
1610621414,3482210,6,0,50,19030287,0,0,0,0
1610621415,3482210,6,0,50,19030287,0,0,0,0
1610621416,3482210,6,0,50,19030287,0,0,0,0
1610621417,3482290,6,0,50,4353,0,0,0,0
1610621418,3482290,6,0,10,2701136131,0,0,0,0
1610621419,3482290,6,0,1,2432700676,0,0,0,0
1610621420,3482290,6,0,1,2432700675,0,0,0,0
1610621421,3482290,6,0,50,19050767,0,0,0,0
1610621422,3482290,6,0,50,19050767,0,0,0,0
1610621423,3482290,6,0,50,19050767,0,0,0,0
1610621424,3482290,6,0,50,19050767,0,0,0,0
1610621425,3482370,6,0,50,4353,0,0,0,0
1610621426,3482370,6,0,10,2701136131,0,0,0,0
1610621427,3482370,6,0,1,2432700676,0,0,0,0
1610621428,3482370,6,0,1,2432700675,0,0,0,0
1610621429,3482370,6,0,50,19071247,0,0,0,0
1610621430,3482370,6,0,50,19071247,0,0,0,0
1610621431,3482370,6,0,50,19071247,0,0,0,0
1610621432,3482370,6,0,50,19071247,0,0,0,0
1610621433,3482450,6,0,50,4353,0,0,0,0
1610621434,3482450,6,0,10,2701136131,0,0,0,0
1610621435,3482450,6,0,1,2432700676,0,0,0,0
1610621436,3482450,6,0,1,2432700675,0,0,0,0
1610621437,3482450,6,0,50,19091727,0,0,0,0
1610621438,3482450,6,0,50,19091727,0,0,0,0
1610621439,3482450,6,0,50,19091727,0,0,0,0
1610621440,3482450,6,0,50,19091727,0,0,0,0
1610621441,3482530,6,0,50,4353,0,0,0,0
1610621442,3482530,6,0,10,2701136131,0,0,0,0
1610621443,3482530,6,0,1,2432700676,0,0,0,0
1610621444,3482530,6,0,1,2432700675,0,0,0,0
1610621445,3482530,6,0,50,19112207,0,0,0,0
1610621446,3482530,6,0,50,19112207,0,0,0,0
1610621447,3482530,6,0,50,19112207,0,0,0,0
1610621448,3482530,6,0,50,19112207,0,0,0,0
1610621449,3482610,6,0,50,4353,0,0,0,0
1610621450,3482610,6,0,10,2701136131,0,0,0,0
1610621451,3482610,6,0,1,2432700676,0,0,0,0
1610621452,3482610,6,0,1,2432700675,0,0,0,0
1610621453,3482610,6,0,50,19132687,0,0,0,0
1610621454,3482610,6,0,50,19132687,0,0,0,0
1610621455,3482610,6,0,50,19132687,0,0,0,0
1610621456,3482610,6,0,50,19132687,0,0,0,0
1610621457,3482690,6,0,50,4353,0,0,0,0
1610621458,3482690,6,0,10,2701136131,0,0,0,0
1610621459,3482690,6,0,1,2432700676,0,0,0,0
1610621460,3482690,6,0,1,2432700675,0,0,0,0
1610621461,3482690,6,0,50,19153167,0,0,0,0
1610621462,3482690,6,0,50,19153167,0,0,0,0
1610621463,3482690,6,0,50,19153167,0,0,0,0
1610621464,3482690,6,0,50,19153167,0,0,0,0
1610621465,3482770,6,0,50,4353,0,0,0,0
1610621466,3482770,6,0,10,2701136131,0,0,0,0
1610621467,3482770,6,0,1,2432700676,0,0,0,0
1610621468,3482770,6,0,1,2432700675,0,0,0,0
1610621469,3482770,6,0,50,19173647,0,0,0,0
1610621470,3482770,6,0,50,19173647,0,0,0,0
1610621471,3482770,6,0,50,19173647,0,0,0,0
1610621472,3482770,6,0,50,19173647,0,0,0,0
1610621473,3482850,6,0,50,4353,0,0,0,0
1610621474,3482850,6,0,10,2701136131,0,0,0,0
1610621475,3482850,6,0,1,2432700676,0,0,0,0
1610621476,3482850,6,0,1,2432700675,0,0,0,0
1610621477,3482850,6,0,50,19194127,0,0,0,0
1610621478,3482850,6,0,50,19194127,0,0,0,0
1610621479,3482850,6,0,50,19194127,0,0,0,0
1610621480,3482850,6,0,50,19194127,0,0,0,0
1610621481,3482930,6,0,50,4353,0,0,0,0
1610621482,3482930,6,0,10,2701136131,0,0,0,0
1610621483,3482930,6,0,1,2432700676,0,0,0,0
1610621484,3482930,6,0,1,2432700675,0,0,0,0
1610621485,3482930,6,0,50,19214607,0,0,0,0
