PrimaryKey,Group,SelectionFactor,RewardKey,RewardCountMin,RewardCountMax
1627391397,1090523649,1,588398593,1,1
1627391398,1090523905,1,588451841,1,1
1627391399,1090523905,1,588455937,1,1
1627391400,1090523905,1,588460033,1,1
1627391401,1090523905,1,588464129,1,1
1627391402,1090524161,1,588517377,1,1
1627391403,1090524161,1,588521473,1,1
1627391404,1090524161,1,588525569,1,1
1627391405,1090524161,1,588529665,1,1
1627391406,1107300609,1,589369345,1,1
1627391407,1107300609,1,589373441,1,1
1627391408,1107300609,1,589377537,1,1
1627391409,1107300609,1,589381633,1,1
1627391410,1107300865,1,589434881,1,1
1627391411,1107300865,1,589438977,1,1
1627391412,1107300865,1,589443073,1,1
1627391413,1107300865,1,589447169,1,1
1627391414,1107301121,1,589500417,1,1
1627391415,1107301121,1,589504513,1,1
1627391416,1107301121,1,589508609,1,1
1627391417,1107301121,1,589512705,1,1
1627391418,1107301377,1,589565953,1,1
1627391419,1107301377,1,589570049,1,1
1627391420,1107301377,1,589574145,1,1
1627391421,1107301377,1,589578241,1,1
1627391422,1124077825,1,590417921,1,1
1627391423,1124077825,1,590422017,1,1
1627391424,1124077825,1,590426113,1,1
1627391425,1124077825,1,590430209,1,1
1627391426,1124078081,1,590483457,1,1
1627391427,1124078081,1,590487553,1,1
1627391428,1124078081,1,590491649,1,1
1627391429,1124078081,1,590495745,1,1
1627391430,1124078337,1,590548993,1,1
1627391431,1124078337,1,590553089,1,1
1627391432,1124078337,1,590557185,1,1
1627391433,1124078337,1,590561281,1,1
1627391434,1124078593,1,590614529,1,1
1627391435,1124078593,1,590618625,1,1
1627391436,1124078593,1,590622721,1,1
1627391437,1124078593,1,590626817,1,1
1627391438,1140855041,1,591466497,1,1
1627391439,1140855041,1,591470593,1,1
1627391440,1140855041,1,591474689,1,1
1627391441,1140855041,1,591478785,1,1
1627391442,1140855297,1,591532033,1,1
1627391443,1140855297,1,591536129,1,1
1627391444,1140855297,1,591540225,1,1
1627391445,1140855297,1,591544321,1,1
1627391446,1140855553,1,591597569,1,1
1627391447,1140855553,1,591601665,1,1
1627391448,1140855553,1,591605761,1,1
1627391449,1140855553,1,591609857,1,1
1627391450,1140855809,1,591663105,1,1
1627391451,1140855809,1,591667201,1,1
1627391452,1140855809,1,591671297,1,1
1627391453,1140855809,1,591675393,1,1
1627391454,1627394310,1,588320769,1,1
1627391455,1627394310,1,588324865,1,1
1627391456,1627394310,1,588328961,1,1
1627391457,1627394310,1,588333057,1,1
1627391458,1627394310,1,588386305,1,1
1627391459,1627394310,1,588390401,1,1
1627391460,1627394310,1,588394497,1,1
1627391461,1627394310,1,588398593,1,1
1627391462,1627394310,1,588451841,1,1
1627391463,1627394310,1,588455937,1,1
1627391464,1627394310,1,588460033,1,1
1627391465,1627394310,1,588464129,1,1
1627391466,1627394310,1,588517377,1,1
1627391467,1627394310,1,588521473,1,1
1627391468,1627394310,1,588525569,1,1
1627391469,1627394310,1,588529665,1,1
1627391470,1644175622,1,589369345,1,1
1627391471,1644175622,1,589373441,1,1
1627391472,1644175622,1,589377537,1,1
1627391473,1644175622,1,589381633,1,1
1627391474,1644175622,1,589434881,1,1
1627391475,1644175622,1,589438977,1,1
1627391476,1644175622,1,589443073,1,1
1627391477,1644175622,1,589447169,1,1
1627391478,1644175622,1,589500417,1,1
1627391479,1644175622,1,589504513,1,1
1627391480,1644175622,1,589508609,1,1
1627391481,1644175622,1,589512705,1,1
1627391482,1644175622,1,589565953,1,1
1627391483,1644175622,1,589570049,1,1
1627391484,1644175622,1,589574145,1,1
1627391485,1644175622,1,589578241,1,1
1627391486,1660956934,1,590417921,1,1
1627391487,1660956934,1,590422017,1,1
1627391488,1660956934,1,590426113,1,1
1627391489,1660956934,1,590430209,1,1
1627391490,1660956934,1,590483457,1,1
1627391491,1660956934,1,590487553,1,1
1627391492,1660956934,1,590491649,1,1
1627391493,1660956934,1,590495745,1,1
1627391494,1660956934,1,590548993,1,1
1627391495,1660956934,1,590553089,1,1
1627391496,1660956934,1,590557185,1,1
1627391497,1660956934,1,590561281,1,1
1627391498,1660956934,1,590614529,1,1
1627391499,1660956934,1,590618625,1,1
1627391500,1660956934,1,590622721,1,1
1627391501,1660956934,1,590626817,1,1
1627391502,1677738246,1,591466497,1,1
1627391503,1677738246,1,591470593,1,1
1627391504,1677738246,1,591474689,1,1
1627391505,1677738246,1,591478785,1,1
1627391506,1677738246,1,591532033,1,1
1627391507,1677738246,1,591536129,1,1
1627391508,1677738246,1,591540225,1,1
1627391509,1677738246,1,591544321,1,1
1627391510,1677738246,1,591597569,1,1
1627391511,1677738246,1,591601665,1,1
1627391512,1677738246,1,591605761,1,1
1627391513,1677738246,1,591609857,1,1
1627391514,1677738246,1,591663105,1,1
1627391515,1677738246,1,591667201,1,1
1627391516,1677738246,1,591671297,1,1
1627391517,1677738246,1,591675393,1,1
1627391518,1627394305,1,606007313,1,1
1627391519,1627394306,1,572272641,10000,10000
1627391520,1627394307,1,572268545,100,100
1627391521,1627394308,1,572284929,2,2
1627391522,1627394309,1,572461057,1,1
1627391523,1627398401,1,606007314,1,1
1627391524,1627398402,1,572272641,20000,20000
1627391525,1627398403,1,572268545,200,200
1627391526,1627398404,1,572284929,4,4
1627391527,1627398405,1,572461057,3,3
1627391528,1627402497,1,606007315,1,1
1627391529,1627402498,1,572272641,30000,30000
1627391530,1627402499,1,572268545,300,300
1627391531,1627402500,1,572284929,4,4
1627391532,1627402501,1,572461057,4,4
1627391533,1644171521,1,607055905,1,1
1627391534,1644171522,1,572272641,40000,40000
1627391535,1644171523,1,572268545,400,400
1627391536,1644171524,1,572284929,4,4
1627391537,1644171525,1,572461057,5,5
1627391538,1644175617,1,607055906,1,1
1627391539,1644175618,1,572272641,50000,50000
1627391540,1644175619,1,572268545,500,500
1627391541,1644175620,1,572284929,4,4
1627391542,1644175621,1,572461057,6,6
1627391543,1644179713,1,607055907,1,1
1627391544,1644179714,1,572272641,60000,60000
1627391545,1644179715,1,572268545,600,600
1627391546,1644179716,1,572284929,6,6
1627391547,1644179717,1,572461057,7,7
1627391548,1660948737,1,608104497,1,1
1627391549,1660948738,1,572272641,70000,70000
1627391550,1660948739,1,572268545,700,700
1627391551,1660948740,1,572284929,6,6
1627391552,1660948741,1,572461057,8,8
1627391553,1660952833,1,608104498,1,1
1627391554,1660952834,1,572272641,80000,80000
1627391555,1660952835,1,572268545,800,800
1627391556,1660952836,1,572284929,6,6
1627391557,1660952837,1,572461057,9,9
1627391558,1660956929,1,608104499,1,1
1627391559,1660956930,1,572272641,90000,90000
1627391560,1660956931,1,572268545,900,900
1627391561,1660956932,1,572284929,8,8
1627391562,1660956933,1,572461057,10,10
1627391563,1677725953,1,609153089,1,1
1627391564,1677725954,1,572272641,100000,100000
1627391565,1677725955,1,572268545,1000,1000
1627391566,1677725956,1,572284929,8,8
1627391567,1677725957,1,572461057,11,11
1627391568,1677730049,1,609153090,1,1
1627391569,1677730050,1,572272641,110000,110000
1627391570,1677730051,1,572268545,1100,1100
1627391571,1677730052,1,572284929,8,8
1627391572,1677730053,1,572461057,12,12
1627391573,1677734145,1,609153091,1,1
1627391574,1677734146,1,572272641,120000,120000
1627391575,1677734147,1,572268545,1200,1200
1627391576,1677734148,1,572284929,8,8
1627391577,1677734149,1,572461057,13,13
1627391578,1694503169,1,610201681,1,1
1627391579,1694503170,1,572272641,130000,130000
1627391580,1694503171,1,572268545,1300,1300
1627391581,1694503172,1,572284929,10,10
1627391582,1694503173,1,572461057,14,14
1627391583,1694507265,1,610201682,1,1
1627391584,1694507266,1,572272641,140000,140000
1627391585,1694507267,1,572268545,1400,1400
1627391586,1694507268,1,572284929,12,12
1627391587,1694507269,1,572461057,15,15
1627391588,1694511361,1,610201683,1,1
1627391589,1694511362,1,572272641,150000,150000
1627391590,1694511363,1,572268545,1500,1500
1627391591,1694511364,1,572284929,10,10
1627391592,1694511365,1,572461057,16,16
1627391593,1711280385,1,611250273,1,1
1627391594,1711280386,1,572272641,160000,160000
1627391595,1711280387,1,572268545,1600,1600
1627391596,1711280388,1,572284929,15,15
1627391597,1711280389,1,572461057,17,17
1627391598,1711284482,1,572272641,1,1
1627391599,1711284483,1,572268545,1,1
1627391600,1711284484,1,572284929,1,1
1627391601,1711284485,1,572461057,1,1
1627391602,1711288578,1,572272641,1,1
1627391603,1711288579,1,572268545,1,1
1627391604,1711288580,1,572284929,1,1
1627391605,1711288581,1,572461057,1,1
1627391606,2701136385,1,537989121,1,1
1627391607,2701136385,1,537993217,1,1
1627391608,2701136385,1,537997313,1,1
1627391609,2701136385,1,538001409,1,1
1627391610,2701136385,1,538005505,1,1
1627391611,2701136385,1,538009601,1,1
1627391612,2701136385,1,538013697,1,1
1627391613,2701136385,1,538017793,1,1
1627391614,2701136385,1,538021889,1,1
1627391615,2701136385,1,538025985,1,1
1627391616,2701136641,1,537989121,1,1
1627391617,2701136641,1,537993217,1,1
1627391618,2701136641,1,537997313,1,1
1627391619,2701136641,1,538001409,1,1
1627391620,2701136641,1,538005505,1,1
1627391621,2701136641,1,538009601,1,1
1627391622,2701136641,1,538013697,1,1
1627391623,2701136641,1,538017793,1,1
1627391624,2701136641,1,538021889,1,1
1627391625,2701136641,1,538025985,1,1
1627391626,2701136641,1,538120193,1,1
1627391627,2701136641,1,538124289,1,1
1627391628,2701136641,1,538128385,1,1
1627391629,2701136641,1,538132481,1,1
1627391630,2701136641,1,538136577,1,1
1627391631,2701136897,1,537989121,1,1
1627391632,2701136897,1,537993217,1,1
1627391633,2701136897,1,537997313,1,1
1627391634,2701136897,1,538001409,1,1
1627391635,2701136897,1,538005505,1,1
1627391636,2701136897,1,538009601,1,1
1627391637,2701136897,1,538013697,1,1
1627391638,2701136897,1,538017793,1,1
1627391639,2701136897,1,538021889,1,1
1627391640,2701136897,1,538025985,1,1
1627391641,2701136897,1,538120193,1,1
1627391642,2701136897,1,538124289,1,1
1627391643,2701136897,1,538128385,1,1
1627391644,2701136897,1,538132481,1,1
1627391645,2701136897,1,538136577,1,1
1627391646,2701136897,1,538382337,1,1
1627391647,2701136897,1,538386433,1,1
1627391648,2701136897,1,538390529,1,1
1627391649,2701136897,1,538394625,1,1
1627391650,2701136897,1,538398721,1,1
1627391651,2701136897,1,538402817,1,1
1627391652,2701137153,1,537989121,1,1
1627391653,2701137153,1,537993217,1,1
1627391654,2701137153,1,537997313,1,1
1627391655,2701137153,1,538001409,1,1
1627391656,2701137153,1,538005505,1,1
1627391657,2701137153,1,538009601,1,1
1627391658,2701137153,1,538013697,1,1
1627391659,2701137153,1,538017793,1,1
1627391660,2701137153,1,538021889,1,1
1627391661,2701137153,1,538025985,1,1
1627391662,2701137153,1,538120193,1,1
1627391663,2701137153,1,538124289,1,1
1627391664,2701137153,1,538128385,1,1
1627391665,2701137153,1,538132481,1,1
1627391666,2701137153,1,538136577,1,1
1627391667,2701137153,1,538382337,1,1
1627391668,2701137153,1,538386433,1,1
1627391669,2701137153,1,538390529,1,1
1627391670,2701137153,1,538394625,1,1
1627391671,2701137153,1,538398721,1,1
1627391672,2701137153,1,538402817,1,1
1627391673,2701137153,1,538251265,1,1
1627391674,2701137153,1,538255361,1,1
1627391675,2701137153,1,538259457,1,1
1627391676,2701137153,1,538263553,1,1
1627391677,2717913601,1,539037697,1,1
1627391678,2717913601,1,539041793,1,1
1627391679,2717913601,1,539045889,1,1
1627391680,2717913601,1,539049985,1,1
1627391681,2717913857,1,539037697,1,1
1627391682,2717913857,1,539041793,1,1
1627391683,2717913857,1,539045889,1,1
1627391684,2717913857,1,539049985,1,1
1627391685,2717913857,1,539054081,1,1
1627391686,2717913857,1,539058177,1,1
1627391687,2717913857,1,539062273,1,1
1627391688,2717913857,1,539066369,1,1
1627391689,2717913857,1,539070465,1,1
1627391690,2717913857,1,539074561,1,1
1627391691,2717913857,1,539168769,1,1
1627391692,2717913857,1,539172865,1,1
1627391693,2717913857,1,539176961,1,1
1627391694,2717913857,1,539181057,1,1
1627391695,2717913857,1,539185153,1,1
1627391696,2717914113,1,539037697,1,1
1627391697,2717914113,1,539041793,1,1
1627391698,2717914113,1,539045889,1,1
1627391699,2717914113,1,539049985,1,1
1627391700,2717914113,1,539054081,1,1
1627391701,2717914113,1,539058177,1,1
1627391702,2717914113,1,539062273,1,1
1627391703,2717914113,1,539066369,1,1
1627391704,2717914113,1,539070465,1,1
1627391705,2717914113,1,539074561,1,1
1627391706,2717914113,1,539168769,1,1
1627391707,2717914113,1,539172865,1,1
1627391708,2717914113,1,539176961,1,1
1627391709,2717914113,1,539181057,1,1
1627391710,2717914113,1,539185153,1,1
1627391711,2717914113,1,539430913,1,1
1627391712,2717914113,1,539435009,1,1
1627391713,2717914113,1,539439105,1,1
1627391714,2717914113,1,539443201,1,1
1627391715,2717914113,1,539447297,1,1
1627391716,2717914113,1,539451393,1,1
1627391717,2717914369,1,539037697,1,1
1627391718,2717914369,1,539041793,1,1
1627391719,2717914369,1,539045889,1,1
1627391720,2717914369,1,539049985,1,1
1627391721,2717914369,1,539054081,1,1
1627391722,2717914369,1,539058177,1,1
1627391723,2717914369,1,539062273,1,1
1627391724,2717914369,1,539066369,1,1
1627391725,2717914369,1,539070465,1,1
1627391726,2717914369,1,539074561,1,1
1627391727,2717914369,1,539168769,1,1
1627391728,2717914369,1,539172865,1,1
1627391729,2717914369,1,539176961,1,1
1627391730,2717914369,1,539181057,1,1
1627391731,2717914369,1,539185153,1,1
1627391732,2717914369,1,539430913,1,1
1627391733,2717914369,1,539435009,1,1
1627391734,2717914369,1,539439105,1,1
1627391735,2717914369,1,539443201,1,1
1627391736,2717914369,1,539447297,1,1
1627391737,2717914369,1,539451393,1,1
1627391738,2717914369,1,539299841,1,1
1627391739,2717914369,1,539303937,1,1
1627391740,2717914369,1,539308033,1,1
1627391741,2717914369,1,539312129,1,1
1627391742,2734690817,1,540086273,1,1
1627391743,2734690817,1,540090369,1,1
1627391744,2734690817,1,540094465,1,1
1627391745,2734690817,1,540098561,1,1
1627391746,2734691073,1,540086273,1,1
1627391747,2734691073,1,540090369,1,1
1627391748,2734691073,1,540094465,1,1
1627391749,2734691073,1,540098561,1,1
1627391750,2734691073,1,540102657,1,1
1627391751,2734691073,1,540106753,1,1
1627391752,2734691073,1,540110849,1,1
1627391753,2734691073,1,540114945,1,1
1627391754,2734691073,1,540119041,1,1
1627391755,2734691073,1,540123137,1,1
1627391756,2734691073,1,540217345,1,1
1627391757,2734691073,1,540221441,1,1
1627391758,2734691073,1,540225537,1,1
1627391759,2734691073,1,540229633,1,1
1627391760,2734691073,1,540233729,1,1
1627391761,2734691329,1,540086273,1,1
1627391762,2734691329,1,540090369,1,1
1627391763,2734691329,1,540094465,1,1
1627391764,2734691329,1,540098561,1,1
1627391765,2734691329,1,540102657,1,1
1627391766,2734691329,1,540106753,1,1
1627391767,2734691329,1,540110849,1,1
1627391768,2734691329,1,540114945,1,1
1627391769,2734691329,1,540119041,1,1
1627391770,2734691329,1,540123137,1,1
1627391771,2734691329,1,540217345,1,1
1627391772,2734691329,1,540221441,1,1
1627391773,2734691329,1,540225537,1,1
1627391774,2734691329,1,540229633,1,1
1627391775,2734691329,1,540233729,1,1
1627391776,2734691329,1,540479489,1,1
1627391777,2734691329,1,540483585,1,1
1627391778,2734691329,1,540487681,1,1
1627391779,2734691329,1,540491777,1,1
1627391780,2734691329,1,540495873,1,1
1627391781,2734691329,1,540499969,1,1
1627391782,2734691585,1,540086273,1,1
1627391783,2734691585,1,540090369,1,1
1627391784,2734691585,1,540094465,1,1
1627391785,2734691585,1,540098561,1,1
1627391786,2734691585,1,540102657,1,1
1627391787,2734691585,1,540106753,1,1
1627391788,2734691585,1,540110849,1,1
1627391789,2734691585,1,540114945,1,1
1627391790,2734691585,1,540119041,1,1
1627391791,2734691585,1,540123137,1,1
1627391792,2734691585,1,540217345,1,1
1627391793,2734691585,1,540221441,1,1
1627391794,2734691585,1,540225537,1,1
1627391795,2734691585,1,540229633,1,1
1627391796,2734691585,1,540233729,1,1
1627391797,2734691585,1,540479489,1,1
1627391798,2734691585,1,540483585,1,1
1627391799,2734691585,1,540487681,1,1
1627391800,2734691585,1,540491777,1,1
1627391801,2734691585,1,540495873,1,1
1627391802,2734691585,1,540499969,1,1
1627391803,2734691585,1,540348417,1,1
1627391804,2734691585,1,540352513,1,1
1627391805,2734691585,1,540356609,1,1
1627391806,2734691585,1,540360705,1,1
1627391807,2751468033,1,541134849,1,1
1627391808,2751468033,1,541138945,1,1
1627391809,2751468033,1,541143041,1,1
1627391810,2751468033,1,541147137,1,1
1627391811,2751468289,1,541134849,1,1
1627391812,2751468289,1,541138945,1,1
1627391813,2751468289,1,541143041,1,1
1627391814,2751468289,1,541147137,1,1
1627391815,2751468289,1,541151233,1,1
1627391816,2751468289,1,541155329,1,1
1627391817,2751468289,1,541159425,1,1
1627391818,2751468289,1,541163521,1,1
1627391819,2751468289,1,541167617,1,1
1627391820,2751468289,1,541171713,1,1
1627391821,2751468289,1,541265921,1,1
1627391822,2751468289,1,541270017,1,1
1627391823,2751468289,1,541274113,1,1
1627391824,2751468289,1,541278209,1,1
1627391825,2751468289,1,541282305,1,1
1627391826,2751468545,1,541134849,1,1
1627391827,2751468545,1,541138945,1,1
1627391828,2751468545,1,541143041,1,1
1627391829,2751468545,1,541147137,1,1
1627391830,2751468545,1,541151233,1,1
1627391831,2751468545,1,541155329,1,1
1627391832,2751468545,1,541159425,1,1
1627391833,2751468545,1,541163521,1,1
1627391834,2751468545,1,541167617,1,1
1627391835,2751468545,1,541171713,1,1
1627391836,2751468545,1,541265921,1,1
1627391837,2751468545,1,541270017,1,1
1627391838,2751468545,1,541274113,1,1
1627391839,2751468545,1,541278209,1,1
1627391840,2751468545,1,541282305,1,1
1627391841,2751468545,1,541528065,1,1
1627391842,2751468545,1,541532161,1,1
1627391843,2751468545,1,541536257,1,1
1627391844,2751468545,1,541540353,1,1
1627391845,2751468545,1,541544449,1,1
1627391846,2751468545,1,541548545,1,1
1627391847,2751468801,1,541134849,1,1
1627391848,2751468801,1,541138945,1,1
1627391849,2751468801,1,541143041,1,1
1627391850,2751468801,1,541147137,1,1
1627391851,2751468801,1,541151233,1,1
1627391852,2751468801,1,541155329,1,1
1627391853,2751468801,1,541159425,1,1
1627391854,2751468801,1,541163521,1,1
1627391855,2751468801,1,541167617,1,1
1627391856,2751468801,1,541171713,1,1
1627391857,2751468801,1,541265921,1,1
1627391858,2751468801,1,541270017,1,1
1627391859,2751468801,1,541274113,1,1
1627391860,2751468801,1,541278209,1,1
1627391861,2751468801,1,541282305,1,1
1627391862,2751468801,1,541528065,1,1
1627391863,2751468801,1,541532161,1,1
1627391864,2751468801,1,541536257,1,1
1627391865,2751468801,1,541540353,1,1
1627391866,2751468801,1,541544449,1,1
1627391867,2751468801,1,541548545,1,1
1627391868,2751468801,1,541396993,1,1
1627391869,2751468801,1,541401089,1,1
1627391870,2751468801,1,541405185,1,1
1627391871,2751468801,1,541409281,1,1
1627391872,16781826,4,537989121,1,1
1627391873,16781826,4,537993217,1,1
1627391874,16781826,4,537997313,1,1
1627391875,16781826,4,538001409,1,1
1627391876,16781826,1,539037697,1,1
1627391877,16781826,1,539041793,1,1
1627391878,16781826,1,539045889,1,1
1627391879,16781826,1,539049985,1,1
1627391880,33559042,4,537989121,1,1
1627391881,33559042,4,537993217,1,1
1627391882,33559042,4,537997313,1,1
1627391883,33559042,4,538001409,1,1
1627391884,33559042,4,538005505,1,1
1627391885,33559042,4,538009601,1,1
1627391886,33559042,4,538013697,1,1
1627391887,33559042,4,538017793,1,1
1627391888,33559042,4,538021889,1,1
1627391889,33559042,4,538025985,1,1
1627391890,33559042,4,538120193,1,1
1627391891,33559042,4,538124289,1,1
1627391892,33559042,4,538128385,1,1
1627391893,33559042,4,538132481,1,1
1627391894,33559042,4,538136577,1,1
1627391895,33559042,1,539037697,1,1
1627391896,33559042,1,539041793,1,1
1627391897,33559042,1,539045889,1,1
1627391898,33559042,1,539049985,1,1
1627391899,33559042,1,539054081,1,1
1627391900,33559042,1,539058177,1,1
1627391901,33559042,1,539062273,1,1
1627391902,33559042,1,539066369,1,1
1627391903,33559042,1,539070465,1,1
1627391904,33559042,1,539074561,1,1
1627391905,33559042,1,539168769,1,1
1627391906,33559042,1,539172865,1,1
1627391907,33559042,1,539176961,1,1
1627391908,33559042,1,539181057,1,1
1627391909,33559042,1,539185153,1,1
1627391910,50336259,4,537989121,1,1
1627391911,50336259,4,537993217,1,1
1627391912,50336259,4,537997313,1,1
1627391913,50336259,4,538001409,1,1
1627391914,50336259,4,538005505,1,1
1627391915,50336259,4,538009601,1,1
1627391916,50336259,4,538013697,1,1
1627391917,50336259,4,538017793,1,1
1627391918,50336259,4,538021889,1,1
1627391919,50336259,4,538025985,1,1
1627391920,50336259,4,538120193,1,1
1627391921,50336259,4,538124289,1,1
1627391922,50336259,4,538128385,1,1
1627391923,50336259,4,538132481,1,1
1627391924,50336259,4,538136577,1,1
1627391925,50336259,4,538382337,1,1
1627391926,50336259,4,538386433,1,1
1627391927,50336259,4,538390529,1,1
1627391928,50336259,4,538394625,1,1
1627391929,50336259,4,538398721,1,1
1627391930,50336259,4,538402817,1,1
1627391931,50336259,1,539037697,1,1
1627391932,50336259,1,539041793,1,1
1627391933,50336259,1,539045889,1,1
1627391934,50336259,1,539049985,1,1
1627391935,50336259,1,539054081,1,1
1627391936,50336259,1,539058177,1,1
1627391937,50336259,1,539062273,1,1
1627391938,50336259,1,539066369,1,1
1627391939,50336259,1,539070465,1,1
1627391940,50336259,1,539074561,1,1
1627391941,50336259,1,539168769,1,1
1627391942,50336259,1,539172865,1,1
1627391943,50336259,1,539176961,1,1
1627391944,50336259,1,539181057,1,1
1627391945,50336259,1,539185153,1,1
1627391946,50336259,1,539430913,1,1
1627391947,50336259,1,539435009,1,1
1627391948,50336259,1,539439105,1,1
1627391949,50336259,1,539443201,1,1
1627391950,50336259,1,539447297,1,1
1627391951,50336259,1,539451393,1,1
1627391952,67113476,4,537989121,1,1
1627391953,67113476,4,537993217,1,1
1627391954,67113476,4,537997313,1,1
1627391955,67113476,4,538001409,1,1
1627391956,67113476,4,538005505,1,1
1627391957,67113476,4,538009601,1,1
1627391958,67113476,4,538013697,1,1
1627391959,67113476,4,538017793,1,1
1627391960,67113476,4,538021889,1,1
1627391961,67113476,4,538025985,1,1
1627391962,67113476,4,538120193,1,1
1627391963,67113476,4,538124289,1,1
1627391964,67113476,4,538128385,1,1
1627391965,67113476,4,538132481,1,1
1627391966,67113476,4,538136577,1,1
1627391967,67113476,4,538382337,1,1
1627391968,67113476,4,538386433,1,1
1627391969,67113476,4,538390529,1,1
1627391970,67113476,4,538394625,1,1
1627391971,67113476,4,538398721,1,1
1627391972,67113476,4,538402817,1,1
1627391973,67113476,4,538251265,1,1
1627391974,67113476,4,538255361,1,1
1627391975,67113476,4,538259457,1,1
1627391976,67113476,4,538263553,1,1
1627391977,67113476,1,539037697,1,1
1627391978,67113476,1,539041793,1,1
1627391979,67113476,1,539045889,1,1
1627391980,67113476,1,539049985,1,1
1627391981,67113476,1,539054081,1,1
1627391982,67113476,1,539058177,1,1
1627391983,67113476,1,539062273,1,1
1627391984,67113476,1,539066369,1,1
1627391985,67113476,1,539070465,1,1
1627391986,67113476,1,539074561,1,1
1627391987,67113476,1,539168769,1,1
1627391988,67113476,1,539172865,1,1
1627391989,67113476,1,539176961,1,1
1627391990,67113476,1,539181057,1,1
1627391991,67113476,1,539185153,1,1
1627391992,67113476,1,539430913,1,1
1627391993,67113476,1,539435009,1,1
1627391994,67113476,1,539439105,1,1
1627391995,67113476,1,539443201,1,1
1627391996,67113476,1,539447297,1,1
1627391997,67113476,1,539451393,1,1
1627391998,67113476,1,539299841,1,1
1627391999,67113476,1,539303937,1,1
1627392000,67113476,1,539308033,1,1
1627392001,67113476,1,539312129,1,1
1627392002,16782082,16,537989121,1,1
1627392003,16782082,16,537993217,1,1
1627392004,16782082,16,537997313,1,1
1627392005,16782082,16,538001409,1,1
1627392006,16782082,4,539037697,1,1
1627392007,16782082,4,539041793,1,1
1627392008,16782082,4,539045889,1,1
1627392009,16782082,4,539049985,1,1
1627392010,16782082,1,540086273,1,1
1627392011,16782082,1,540090369,1,1
1627392012,16782082,1,540094465,1,1
1627392013,16782082,1,540098561,1,1
1627392014,33559298,16,537989121,1,1
1627392015,33559298,16,537993217,1,1
1627392016,33559298,16,537997313,1,1
1627392017,33559298,16,538001409,1,1
1627392018,33559298,16,538005505,1,1
1627392019,33559298,16,538009601,1,1
1627392020,33559298,16,538013697,1,1
1627392021,33559298,16,538017793,1,1
1627392022,33559298,16,538021889,1,1
1627392023,33559298,16,538025985,1,1
1627392024,33559298,16,538120193,1,1
1627392025,33559298,16,538124289,1,1
1627392026,33559298,16,538128385,1,1
1627392027,33559298,16,538132481,1,1
1627392028,33559298,16,538136577,1,1
1627392029,33559298,4,539037697,1,1
1627392030,33559298,4,539041793,1,1
1627392031,33559298,4,539045889,1,1
1627392032,33559298,4,539049985,1,1
1627392033,33559298,4,539054081,1,1
1627392034,33559298,4,539058177,1,1
1627392035,33559298,4,539062273,1,1
1627392036,33559298,4,539066369,1,1
1627392037,33559298,4,539070465,1,1
1627392038,33559298,4,539074561,1,1
1627392039,33559298,4,539168769,1,1
1627392040,33559298,4,539172865,1,1
1627392041,33559298,4,539176961,1,1
1627392042,33559298,4,539181057,1,1
1627392043,33559298,4,539185153,1,1
1627392044,33559298,1,540086273,1,1
1627392045,33559298,1,540090369,1,1
1627392046,33559298,1,540094465,1,1
1627392047,33559298,1,540098561,1,1
1627392048,33559298,1,540102657,1,1
1627392049,33559298,1,540106753,1,1
1627392050,33559298,1,540110849,1,1
1627392051,33559298,1,540114945,1,1
1627392052,33559298,1,540119041,1,1
1627392053,33559298,1,540123137,1,1
1627392054,33559298,1,540217345,1,1
1627392055,33559298,1,540221441,1,1
1627392056,33559298,1,540225537,1,1
1627392057,33559298,1,540229633,1,1
1627392058,33559298,1,540233729,1,1
1627392059,50336515,16,537989121,1,1
1627392060,50336515,16,537993217,1,1
1627392061,50336515,16,537997313,1,1
1627392062,50336515,16,538001409,1,1
1627392063,50336515,16,538005505,1,1
1627392064,50336515,16,538009601,1,1
1627392065,50336515,16,538013697,1,1
1627392066,50336515,16,538017793,1,1
1627392067,50336515,16,538021889,1,1
1627392068,50336515,16,538025985,1,1
1627392069,50336515,16,538120193,1,1
1627392070,50336515,16,538124289,1,1
1627392071,50336515,16,538128385,1,1
1627392072,50336515,16,538132481,1,1
1627392073,50336515,16,538136577,1,1
1627392074,50336515,16,538382337,1,1
1627392075,50336515,16,538386433,1,1
1627392076,50336515,16,538390529,1,1
1627392077,50336515,16,538394625,1,1
1627392078,50336515,16,538398721,1,1
1627392079,50336515,16,538402817,1,1
1627392080,50336515,4,539037697,1,1
1627392081,50336515,4,539041793,1,1
1627392082,50336515,4,539045889,1,1
1627392083,50336515,4,539049985,1,1
1627392084,50336515,4,539054081,1,1
1627392085,50336515,4,539058177,1,1
1627392086,50336515,4,539062273,1,1
1627392087,50336515,4,539066369,1,1
1627392088,50336515,4,539070465,1,1
1627392089,50336515,4,539074561,1,1
1627392090,50336515,4,539168769,1,1
1627392091,50336515,4,539172865,1,1
1627392092,50336515,4,539176961,1,1
1627392093,50336515,4,539181057,1,1
1627392094,50336515,4,539185153,1,1
1627392095,50336515,4,539430913,1,1
1627392096,50336515,4,539435009,1,1
1627392097,50336515,4,539439105,1,1
1627392098,50336515,4,539443201,1,1
1627392099,50336515,4,539447297,1,1
1627392100,50336515,4,539451393,1,1
1627392101,50336515,1,540086273,1,1
1627392102,50336515,1,540090369,1,1
1627392103,50336515,1,540094465,1,1
